Chr	Start	Gene	Region	Reference.Repeat.Length	Median.Repeat.Length	Minimum.Repeat.Length	Maximum.Repeat.Length	SD	Variance	Cohort.Polymorphism
10	98346869	TM9SF3	upstream	5	6	6	55	5.33174243970243	28.427477443324	0.0165137614678899
10	99400613	PI4K2A	exonic	3	4	4	4	0	0	0
10	99473602	MARVELD1	UTR5	6	7	7	23	0.955587862098002	0.91314816218903	0.00642201834862385
10	99474338	MARVELD1	UTR3	4	5	5	20	0.683974904198341	0.467821669573129	0.0036697247706422
10	99531044	SFRP5	intronic	4	5	5	41	2.69608101360204	7.26885283190538	0.0394495412844037
10	99531572	SFRP5	exonic	4	5	5	15	0.657569928319468	0.432398210630071	0.0128440366972477
10	99531690	SFRP5	UTR5	6	7	5	41	1.4753618872876	2.17669269846084	0.0522935779816514
10	99609727	GOLGA7B->LINC00866	upstream	5	6	6	45	7.60194196051286	57.7895215710061	0.148623853211009
10	99609967	GOLGA7B->LINC00866	upstream	6	7	7	42	2.96001952207358	8.76171557105669	0.0587155963302752
10	99789249	CRTAC1	intronic	12	15	6	45	2.77706819017377	7.71210773287504	0.988990825688073
10	99790291	CRTAC1	UTR5	5	6	3	11	0.295241862958412	0.0871677576431538	0.00642201834862385
10	99790621	CRTAC1	upstream	7	8	7	12	0.518026613639021	0.268351572438311	0.488990825688073
11	100998100	PGR	intronic	3	4	4	9	0.214078109550548	0.0458294369887364	0.0018348623853211
11	100998287	PGR	exonic	4	5	1	31	1.76561032026733	3.11737980303452	0.0330275229357798
11	10315618	SBF2	UTR5	4	5	5	32	1.19021913756975	1.41662159543728	0.0036697247706422
11	10315663	SBF2	UTR5	4	4	4	28	1.03160068079513	1.06419996461698	0.00275229357798165
11	106888566	GUCY1A2	exonic	5	6	1	37	1.73621271385325	3.01443458774568	0.0128440366972477
11	106888609	GUCY1A2	exonic	4	5	4	28	1.41617921141993	2.00556355885797	0.352293577981651
11	106888830	GUCY1A2	UTR5	8	9	5	39	2.7855251393623	7.75915030201936	0.0321100917431193
11	106889031	GUCY1A2	UTR5	3	4	4	33	1.53113724416788	2.34438126047801	0.0100917431192661
11	107779117	SLC35F2->RAB39A	intergenic	8	9	9	13	0.162439117323513	0.0263864668368421	0.0128440366972477
11	10830227	EIF4G2	intronic	5	6	6	10	0.121156506563077	0.0146788990825688	0.000917431192660551
11	108535865	DDX10	UTR5	4	5	5	6	0.0428156219101096	0.00183317747954946	0.0018348623853211
11	109292849	C11orf87	UTR5	12	13	7	43	3.10843179966586	9.66234825317394	0.388990825688073
11	111808169	DIXDC1	UTR5	3	4	4	19	0.509259176290408	0.259344908635985	0.00275229357798165
11	111848305	DIXDC1	UTR5	5	6	6	7	0.0302891266407691	0.000917431192660551	0.000917431192660551
11	113746257	USP28	UTR5	5	6	6	32	0.944553882644907	0.892182037219568	0.0055045871559633
11	114271399	RBM7	exonic	4	5	5	5	0	0	0
11	115375053	CADM1	exonic	7	8	8	21	0.519040416191088	0.269402953639818	0.00275229357798165
11	115630881	LINC00900	ncRNA	4	5	5	6	0.0676040450386388	0.00457030690558631	0.00458715596330275
11	11643552	GALNT18	UTR5	7	8	8	21	0.398336276003344	0.158671788780212	0.0018348623853211
11	116969114	SIK3	exonic	5	6	1	44	3.55102117596522	12.6097513921534	0.102752293577982
11	117049933	SIDT2	UTR5	5	6	6	40	2.48974290309401	6.19881972350696	0.0321100917431193
11	117102748	PCSK7	UTR5	6	7	7	29	1.04137576497615	1.08446348387966	0.00642201834862385
11	117280451	CEP164	exonic	3	4	4	22	0.774552076275935	0.599930918863363	0.00458715596330275
11	117667710	DSCAML1	intronic	5	6	6	35	1.47858573842783	2.18621578588217	0.0073394495412844
11	117667927	DSCAML1	exonic	5	6	6	10	0.121156506563077	0.0146788990825688	0.000917431192660551
11	118307275	KMT2A	exonic	5	6	1	39	1.30090600158771	1.69235642496693	0.0055045871559633
11	118307407	KMT2A	exonic	7	8	7	43	1.89716678033397	3.59924179240276	0.0229357798165138
11	11863538	USP47	UTR5	6	7	7	20	0.529979249025473	0.280878004397604	0.00458715596330275
11	118773523	BCL9L	exonic	3	4	4	39	2.15000612736662	4.622526347714	0.0165137614678899
11	119077000	CBL	UTR5	11	13	6	52	2.42750267288854	5.89276922688099	0.88256880733945
11	120110940	POU2F3	UTR5	4	5	5	26	0.680455500472986	0.463019688123942	0.0018348623853211
11	120207154	ARHGEF12	upstream	5	6	6	14	0.310121369625452	0.0961752638983665	0.00275229357798165
11	120382231	GRIK4	upstream	5	6	5	39	3.01719000443598	9.10343552286838	0.496330275229358
11	12132011	MICAL2	upstream	4	5	5	21	0.484626026252306	0.234862385321101	0.000917431192660551
11	121322881	SORL1	upstream	5	6	6	29	0.69664991273769	0.485321100917431	0.000917431192660551
11	122526624	UBASH3B	UTR5	7	8	3	14	0.280994758440108	0.0789580542708149	0.00275229357798165
11	122753610	C11orf63	UTR5	6	7	4	19	0.374736746376498	0.140427629084843	0.0018348623853211
11	122848464	BSX	exonic	5	6	6	33	0.817806419300767	0.668807339449541	0.000917431192660551
11	123172613	CLMP->MIR4493	intergenic	3	4	4	9	0.151445633203846	0.0229357798165138	0.000917431192660551
11	124669983	MSANTD2	exonic	4	5	5	21	0.688181775947884	0.473594156746784	0.00275229357798165
11	125034713	PKNOX2	intronic	12	13	8	41	1.16243595992729	1.35125736093209	0.0137614678899083
11	125035043	PKNOX2	intronic	7	8	2	20	0.536264596169019	0.287579717104321	0.0073394495412844
11	125932561	CDON	intronic	3	4	4	34	1.27115389197503	1.61583221708326	0.0100917431192661
11	12696966	TEAD1	UTR5	5	6	6	25	0.717021276090454	0.514119510366383	0.00275229357798165
11	128565056	SENCR	ncRNA	3	4	4	22	0.545204279533844	0.297247706422018	0.000917431192660551
11	129149136	LOC399975	ncRNA	5	5	1	43	4.57497493983524	20.9303957001205	0.121100917431193
11	129872113	PRDM10	intronic	3	4	4	24	1.1038356254493	1.21845308801105	0.00642201834862385
11	130184340	ZBTB44	UTR5	5	6	1	36	2.03186985961455	4.12849512641006	0.0211009174311927
11	130184742	ZBTB44	upstream	5	6	6	26	1.62979044084536	2.65621688107093	0.0211009174311927
11	13032014	RASSF10	exonic	10	11	11	28	1.04045149886405	1.08253932148845	0.0110091743119266
11	131564928	NTM	intronic	4	5	5	5	0	0	0
11	13299409	ARNTL	UTR5	5	6	6	7	0.0428156219101096	0.00183317747954946	0.0018348623853211
11	1330832	TOLLIP	UTR5	3	4	4	49	3.93356040352887	15.4728974482102	0.0559633027522936
11	133995068	JAM3	intronic	5	6	6	12	0.181734759844615	0.0330275229357798	0.000917431192660551
11	134632597	LOC283177->LOC100507548	intergenic	3	4	4	30	1.66819628041829	2.78287883000143	0.0541284403669725
11	13690277	FAR1	UTR5	7	8	8	26	0.851317801296153	0.724741998803717	0.0174311926605505
11	1411231	BRSK2	UTR5	8	9	8	36	1.91675366626682	3.67394461714729	0.109174311926606
11	14521369	COPB1	UTR5	4	5	5	20	0.521644634376228	0.272113124573508	0.00275229357798165
11	14993816	CALCA	UTR5	8	9	9	15	0.181734759844615	0.0330275229357798	0.000917431192660551
11	1593266	DUSP8->KRTAP5-AS1	upstream	8	9	4	34	1.38852582848776	1.92800397637762	0.0467889908256881
11	1593695	DUSP8->KRTAP5-AS1	upstream	4	5	5	33	2.35469982165792	5.54461125011584	0.0284403669724771
11	17410703	KCNJ11	intronic	4	5	5	40	4.9561598993163	24.563520947591	0.111926605504587
11	17756395	MYOD1->KCNC1	intergenic	6	7	7	40	1.2676085556871	1.60683145045113	0.0036697247706422
11	1785090	CTSD	UTR5	3	4	1	4	0.0908673799223074	0.00825688073394495	0.000917431192660551
11	18127559	SAAL1	exonic	4	5	5	6	0.419425370961131	0.175917641805882	0.227522935779817
11	18720416	TMEM86A	UTR5	5	6	6	6	0	0	0
11	19262868	E2F8	intronic	6	7	6	22	0.764887704764392	0.58505320089974	0.0100917431192661
11	20385382	HTATIP2	exonic	4	5	5	11	0.328437265413409	0.107871037312238	0.00458715596330275
11	20622721	SLC6A5	exonic	5	6	6	6	0	0	0
11	20691046	NELL1	upstream	4	5	5	24	0.587999580607319	0.345743506794383	0.0018348623853211
11	22362863	SLC17A6	intronic	5	6	6	6	0	0	0
11	2291871	ASCL2	UTR5	5	6	6	34	3.41403323823691	11.6556229517864	0.0302752293577982
11	23425083	CCDC179->MIR8054	intergenic	5	6	6	11	0.188437115995036	0.0355085466845267	0.0137614678899083
11	2398561	CD81-AS1	ncRNA	5	6	6	28	0.999338877169374	0.998678191422145	0.00825688073394495
11	27384574	CCDC34	exonic	6	7	7	11	0.121156506563077	0.0146788990825688	0.000917431192660551
11	27721964	BDNF	UTR5	3	4	4	20	1.20696568317102	1.45676616035248	0.0963302752293578
11	27740797	BDNF	intronic	3	4	4	4	0	0	0
11	3013304	NAP1L4	intronic	5	6	1	31	0.966531182033069	0.934182525842242	0.0055045871559633
11	32113190	RCN1	intronic	3	4	4	35	1.66983952544579	2.78836404074102	0.00642201834862385
11	32456486	WT1	exonic	8	9	8	18	0.586164955251791	0.343589354765335	0.495412844036697
11	32456619	WT1	exonic	3	4	4	29	0.757228166019228	0.573394495412844	0.000917431192660551
11	32914390	QSER1	upstream	8	11	9	52	7.56572262818392	57.2401588866143	0.356880733944954
11	32914707	QSER1	UTR5	6	10	1	53	9.06239881176534	82.1270722234859	0.990825688073395
11	32914804	QSER1	UTR5	5	6	4	53	4.43757146479183	19.6920405051347	0.0651376146788991
11	33891028	LMO2	exonic	9	10	3	45	3.2457081575206	10.5346214437958	0.0293577981651376
11	33891270	LMO2	UTR5	5	6	6	34	1.48886737475005	2.21672605959512	0.00917431192660551
11	34379462	ABTB2	UTR5	3	4	4	18	0.593396318015444	0.352119190234286	0.00458715596330275
11	35440400	SLC1A2	intronic	4	5	5	32	1.75274733889632	3.07212323400814	0.0110091743119266
11	35640152	FJX1	UTR5	3	4	4	33	1.06649107976801	1.13740322322474	0.0055045871559633
11	3818713	NUP98	UTR5	5	6	5	30	0.785313181229866	0.616716792613373	0.00458715596330275
11	3876562	MIR4687->STIM1	upstream	3	4	4	11	0.303809118730139	0.0922999806235836	0.0055045871559633
11	4208678	LOC100506082	ncRNA	8	9	8	17	0.570505580796677	0.325476617720154	0.351376146788991
11	43601180	MIR670HG->MIR129-2	intergenic	4	5	5	21	0.748134666000124	0.559705478471117	0.00642201834862385
11	44748870	CD82->TSPAN18	intergenic	3	4	4	10	0.21832540914843	0.0476659842798292	0.0018348623853211
11	45168248	PRDM11	upstream	4	5	5	45	1.34443560562251	1.80750709766556	0.0036697247706422
11	45686817	CHST1	UTR5	8	9	9	25	0.672933494077732	0.452839487451664	0.00458715596330275
11	45687143	CHST1	UTR5	5	6	6	22	1.01435597191456	1.02891803775874	0.0128440366972477
11	45921716	MAPK8IP1	exonic	4	5	5	30	0.772087858995271	0.596119662007902	0.0018348623853211
11	45944689	LARGE2	exonic	6	7	7	31	1.12820442125144	1.27284521613129	0.0055045871559633
11	46143092	PHF21A	upstream	5	6	1	31	1.07497553675108	1.15557240461327	0.00825688073394495
11	46143526	PHF21A	upstream	6	7	6	42	3.04001169233678	9.24167108954432	0.0302752293577982
11	46369026	DGKZ	UTR5	5	6	6	33	1.29519337720856	1.67752588436492	0.00642201834862385
11	46411088	CHRM4->AMBRA1	intergenic	4	5	5	22	0.514915152893075	0.265137614678899	0.000917431192660551
11	46615536	AMBRA1	UTR5	5	6	6	12	0.181734759844615	0.0330275229357798	0.000917431192660551
11	46848378	CKAP5	intronic	5	6	6	11	0.16306028188814	0.0265886555294395	0.0018348623853211
11	46940066	LRP4	UTR5	3	4	4	32	1.16931251883658	1.36729176670795	0.0055045871559633
11	47430193	SLC39A13	UTR5	5	7	6	25	0.735188251360695	0.540501764938796	0.671559633027523
11	47574587	CELF1	UTR5	8	9	9	22	0.774889178949205	0.600453239652572	0.0155963302752294
11	47574650	CELF1	UTR5	7	8	8	42	1.09955835114711	1.20902856757736	0.0100917431192661
11	47600646	NDUFS3	exonic	4	5	5	15	0.302891266407691	0.0917431192660551	0.000917431192660551
11	47742390	FNBP4	intronic	5	5	1	9	0.191512476975163	0.0366770288371623	0.00917431192660551
11	48002276	PTPRJ	UTR5	7	8	1	14	0.340106087912218	0.115672151034953	0.00458715596330275
11	504427	RNH1	intronic	5	6	6	21	0.636995463242801	0.405763220191911	0.00275229357798165
11	535290	HRAS	intronic	8	9	5	28	1.86347531461692	3.47254024818662	0.663302752293578
11	57092365	TNKS1BP1	UTR5	12	13	5	38	1.82086286436888	3.31554157083765	0.0339449541284404
11	576493	PHRF1	UTR5	8	9	9	42	2.74797397779474	7.55136098263705	0.0211009174311927
11	58346698	ZFP91-CNTF	ncRNA	7	8	1	24	1.47039397760642	2.16205844938122	0.0688073394495413
11	58346929	ZFP91	exonic	7	8	1	26	0.759016700245987	0.576106351252306	0.0110091743119266
11	58939837	DTX4	UTR5	5	6	6	24	0.747021279194061	0.558040791568732	0.0055045871559633
11	59382972	OSBP	exonic	4	5	5	43	3.10254776707579	9.62580264698697	0.0394495412844037
11	59383061	OSBP	exonic	5	6	6	28	1.68747317975321	2.84756573238642	0.0174311926605505
11	59383140	OSBP	UTR5	3	4	4	37	1.84505234657429	3.40421816159931	0.0201834862385321
11	59436555	PATL1	upstream	5	6	6	15	0.272602139766922	0.0743119266055046	0.000917431192660551
11	60620167	PTGDR2	exonic	4	5	5	25	0.609404868205565	0.371374293392642	0.0055045871559633
11	60691974	TMEM132A	UTR5	7	8	7	13	0.309370699817214	0.0957102299053925	0.00917431192660551
11	60928871	VPS37C	UTR5	7	8	8	31	1.76996010702648	3.1327587804652	0.0192660550458716
11	61062513	VWCE	UTR5	3	4	4	12	0.310121369625452	0.0961752638983665	0.00275229357798165
11	61197395	CPSF7	UTR5	5	6	6	6	0	0	0
11	61305580	SYT7	intronic	4	5	5	5	0	0	0
11	61348353	SYT7	upstream	4	5	5	38	3.34453207658899	11.1858948113327	0.0357798165137615
11	61348488	SYT7	upstream	5	6	6	43	7.11637512513878	50.642794921694	0.0899082568807339
11	61658936	FADS3	UTR5	6	7	7	31	1.18252724963056	1.39837069611882	0.00917431192660551
11	61658975	FADS3	UTR5	5	6	6	38	1.08322479728326	1.17337596144936	0.0036697247706422
11	61734915	FTH1	UTR5	8	9	1	27	1.5174019983821	2.30250882469398	0.0614678899082569
11	62379951	EML3	UTR5	6	7	7	7	0	0	0
11	62439561	UQCC3	exonic	4	5	4	5	0.499956611793844	0.24995661367638	0.48348623853211
11	62494480	HNRNPUL2	exonic	3	4	4	38	3.00330761236987	9.01985661451883	0.0440366972477064
11	62494629	HNRNPUL2-BSCL2	ncRNA	7	8	2	47	4.96442631945611	24.6455286813085	0.176146788990826
11	62494701	HNRNPUL2-BSCL2	ncRNA	5	6	6	42	3.33629016884253	11.1308320907153	0.101834862385321
11	62538898	TAF6L	UTR5	8	9	9	25	0.773246321937761	0.597909874390275	0.0073394495412844
11	62599442	STX5	UTR5	3	4	4	36	2.00989309763989	4.03967026394049	0.0201834862385321
11	63449183	RTN3	exonic	3	4	4	15	0.411796671834896	0.169576498934297	0.0018348623853211
11	63531237	C11orf95	exonic	3	4	3	31	1.16162869211954	1.34938121835536	0.493577981651376
11	63684440	RCOR2	upstream	9	11	6	35	1.02756672735291	1.05589337916277	0.452293577981651
11	63803243	MACROD1	intronic	6	7	7	42	3.97053419919075	15.7651418269433	0.0642201834862385
11	63803306	MACROD1	intronic	3	4	4	37	1.27290631146013	1.62029047775503	0.0100917431192661
11	63828410	MACROD1	intronic	6	7	7	16	0.315987908756889	0.099848358480552	0.00458715596330275
11	64002046	VEGFB	UTR5	9	17	1	43	7.4168877007657	55.0102231657695	0.981651376146789
11	64059052	KCNK4	intronic	5	6	6	37	1.16867545110087	1.36580231000581	0.00275229357798165
11	64374866	NRXN2	exonic	4	5	5	14	0.279197641595084	0.0779513230722572	0.0018348623853211
11	64410184	NRXN2	exonic	8	9	4	38	2.06530662248755	4.26549144489094	0.0311926605504587
11	64481355	NRXN2	UTR5	5	6	6	24	0.574537430925489	0.330093259534461	0.0018348623853211
11	64534503	SF1	exonic	5	6	5	20	0.452110054338757	0.204403501234193	0.00458715596330275
11	64545376	SF1	intronic	6	7	7	46	1.25643355788554	1.57862528538092	0.0036697247706422
11	64545513	SF1	exonic	6	6	6	52	3.43139063126743	11.7744416643499	0.0660550458715596
11	64545546	SF1	exonic	10	11	11	47	5.6399078898707	31.8085610062257	0.0963302752293578
11	64545639	SF1	exonic	6	6	1	52	5.45194088805495	29.7236594468454	0.121100917431193
11	64545710	SF1	exonic	5	6	6	46	3.0845941421404	9.51472102172686	0.0201834862385321
11	64545992	SF1	UTR5	4	5	5	52	5.25085825895786	27.5715124556659	0.0798165137614679
11	6495141	TRIM3	UTR5	5	6	6	17	0.587643435860666	0.345324807710129	0.00917431192660551
11	65306536	LTBP3	exonic	9	10	9	13	0.521676933253658	0.272146822688941	0.496330275229358
11	65325862	LTBP3	upstream	3	4	2	31	1.29316923481344	1.67228666986799	0.0128440366972477
11	65340341	FAM89B	exonic	5	6	6	15	0.287268715462744	0.0825233148836151	0.0018348623853211
11	65352586	EHBP1L1	exonic	5	6	6	23	1.13101009352004	1.27918383164422	0.0146788990825688
11	65352868	EHBP1L1	exonic	4	5	5	21	1.13656990065748	1.29179113908055	0.0174311926605505
11	65374805	MAP3K11	exonic	3	4	4	4	0	0	0
11	65405624	SIPA1	UTR5	3	4	4	4	0	0	0
11	65686472	C11orf68	exonic	9	10	10	36	1.46674294496261	2.15133486659759	0.0128440366972477
11	65810149	GAL3ST3	exonic	5	6	6	6	0	0	0
11	65819900	SF3B2	exonic	3	4	4	28	0.829616651742001	0.688263788847609	0.00917431192660551
11	65837874	PACS1	UTR5	6	7	3	32	0.951111155202102	0.904612429549877	0.0073394495412844
11	66036136	RAB1B	UTR5	4	5	5	5	0	0	0
11	66059323	TMEM151A	upstream	7	8	8	14	0.256598417267785	0.0658427477443324	0.00458715596330275
11	66187474	NPAS4	upstream	7	9	8	13	0.518241237263273	0.268573980000168	0.5
11	66314463	ACTN3	exonic	6	7	7	7	0	0	0
11	66512291	C11orf80	exonic	8	10	4	62	2.99544715928131	8.97270368404647	0.475229357798165
11	6676713	DCHS1	intronic	5	6	6	42	3.70522738194243	13.7287099518959	0.0376146788990826
11	66886813	KDM2A	UTR5	8	9	8	39	3.61693225959826	13.0821989705226	0.0339449541284404
11	67033885	GRK2	upstream	3	4	4	48	2.81791126911534	7.94062392060724	0.0770642201834862
11	67033915	GRK2	UTR5	6	7	6	48	2.44170386405667	5.96191775974929	0.0330275229357798
11	67034123	GRK2	UTR5	8	9	6	44	4.18556046869452	17.5189164370983	0.0678899082568807
11	67056783	ANKRD13D	UTR5	11	12	7	45	4.52034245679907	20.4334959267403	0.122935779816514
11	67183160	CARNS1	UTR5	5	6	6	15	0.519787314916072	0.27017885274766	0.0110091743119266
11	67817213	TCIRG1	exonic	5	6	6	25	0.910002786107779	0.82810507072392	0.0036697247706422
11	67888781	CHKA	UTR5	7	11	5	40	2.89148845234536	8.36070547004659	0.560550458715596
11	67980850	KMT5B	intronic	6	7	1	43	5.18631567484131	26.8978702791046	0.164220183486239
11	68080118	LRP5	UTR5	4	5	1	31	1.36517350734253	1.86369870514991	0.0128440366972477
11	68451991	GAL	UTR5	6	7	7	25	0.587035269522157	0.344610407662951	0.00275229357798165
11	68609261	CPT1A	UTR5	13	14	9	52	1.59303021286364	2.53774525909638	0.0229357798165138
11	694951	DEAF1	exonic	17	18	4	46	2.70134027510293	7.29723928189316	0.0642201834862385
11	69632450	FGF3	intronic	3	4	4	4	0	0	0
11	69633722	FGF3	UTR5	4	5	5	21	0.76901620219763	0.591385919242466	0.0055045871559633
11	70508145	SHANK2	intronic	7	8	7	13	0.526841636394664	0.277562109839007	0.490825688073394
11	71951061	PHOX2A	exonic	5	6	6	26	0.706171502839179	0.498678191422145	0.0018348623853211
11	72353317	PDE2A	exonic	6	7	7	46	1.18468248522351	1.40347259079536	0.0018348623853211
11	72492754	STARD10	intronic	3	4	4	20	0.806173265176274	0.649915333484975	0.0073394495412844
11	73308991	FAM168A	UTR5	8	9	9	15	0.21832540914843	0.0476659842798292	0.0018348623853211
11	73471855	RAB6A	UTR5	3	4	4	19	0.454336899611537	0.206422018348624	0.000917431192660551
11	73472089	RAB6A	UTR5	5	6	6	28	1.3076110237106	1.70984658932949	0.018348623853211
11	74109494	PGM2L1	UTR5	6	7	3	40	4.28220998407921	18.3373223477477	0.206422018348624
11	74394563	POLD3->CHRDL2	intergenic	4	5	5	5	0	0	0
11	74442412	CHRDL2	UTR5	3	4	4	15	0.445483763857099	0.198455783860288	0.0055045871559633
11	74460094	RNF169	exonic	5	5	1	39	1.08287165178013	1.17261101422903	0.00825688073394495
11	747442	TALDO1	UTR5	7	8	4	21	0.54712313897508	0.299343729201944	0.0155963302752294
11	75062774	ARRB1	UTR5	8	9	4	27	1.34127245657433	1.79901180276493	0.0467889908256881
11	75141369	KLHL35	exonic	4	5	5	27	0.940182348268795	0.883942847996226	0.00275229357798165
11	75379268	MAP6	exonic	7	8	8	41	2.33944712790342	5.47301286425557	0.026605504587156
11	75379960	MAP6	upstream	7	8	8	32	0.826589081267829	0.683249509271194	0.0036697247706422
11	75380057	MAP6	upstream	5	6	6	32	1.24995311661768	1.56238279374226	0.0110091743119266
11	75526290	UVRAG	UTR5	9	9	3	37	2.24478251367716	5.03904853371075	0.0926605504587156
11	76092111	LOC100506127->THAP12	upstream	5	6	6	35	1.31212439028547	1.72167041558201	0.00825688073394495
11	76572000	ACER3	UTR5	6	7	6	36	0.96064591949397	0.922840582640416	0.00825688073394495
11	77184713	PAK1	UTR5	4	5	5	28	1.40894397492919	1.98512312448926	0.0256880733944954
11	77185261	PAK1	upstream	6	7	2	18	0.499547819559606	0.249548024026756	0.0458715596330275
11	77531733	RSF1	exonic	8	9	9	26	0.568879656715048	0.323624063824231	0.0018348623853211
11	77920720	USP35	exonic	4	5	5	5	0	0	0
11	78128751	GAB2	exonic	3	4	4	39	2.37217933910842	5.62723481689286	0.0146788990825688
11	78614515	TENM4	exonic	4	5	5	32	0.817806419300767	0.668807339449541	0.000917431192660551
11	798223	PANO1	exonic	4	5	5	22	0.660113877041498	0.435750330662758	0.0036697247706422
11	8040806	CASC23->TUB	intergenic	4	5	5	19	0.457119944858934	0.208958643987835	0.00275229357798165
11	810013	RPLP2	UTR5	9	10	6	10	1.39773600287488	1.95366593373266	0.578899082568807
